mid,company_id
2977,1267
2977,2689
2977,6342
16727,43
16727,252
14434,43
9963,559
9963,1172
9963,2378
14001,23019
14001,33
14001,2061
2355,2608
2355,5
2355,3800
16385,1632
16385,5176
7485,4
7485,435
7485,57421
9793,2890
9793,1600
9793,444
1273,138907
1273,3463
1273,70995
9075,264
9075,865
9075,1991
8270,158
8270,14
9955,7
9955,746
9955,2932
10172,73971
10172,497
10172,2780
1683,1786
1683,19965
1683,15763
1267,2
1267,6125
16018,5614
22311,24206
1272,290
1272,20478
1272,2452
9903,2448
9903,14
9903,1557
13377,8811
13377,2230
13377,54210
8271,4
8271,2363
8271,7
13158,6759
13158,6760
13158,13534
1407,11942
1407,6586
1407,7799
6145,41359
6145,12
6145,97
10294,3287
10294,23890
13067,97
13067,10039
13067,3323
1268,686
1268,10163
1268,33
9785,158
9785,915
9785,58262
13280,2448
559,5
559,326
559,34
1950,430
1950,79
1950,812
13352,1392
13352,2504
13352,6254
20553,
13894,107248
14240,16636
13171,10059
13171,308
13171,846
4977,12050
4977,3464
2269,1038
2269,1040
2269,1039
11798,1917
11798,2452
11798,2690
1919,1632
4964,10105
4964,33
2976,2378
2976,12
2976,70994
1562,284
1562,359
1562,785
11205,42393
11205,2521
36676,102728
36676,15782
36676,10622
810,521
810,520
5723,11571
5723,491
5723,1923
285,130
285,19936
285,2
12526,1305
12526,12691
12526,11278
3432,21
3432,7295
3432,335
14208,678
14208,3241
14208,19651
14207,3241
14207,19528
14207,678
24200,
5488,34725
5488,7036
10063,7770
10063,13534
12225,1435
12225,9987
12225,1436
298,79
298,174
298,129
10832,616
10832,694
10832,1370
2241,230
1691,35
1691,3287
1691,1633
1990,7428
1990,310
1990,6274
170261,90743
170261,4664
170261,6177
22049,86473
22049,1950
9408,5
9408,2251
9408,34
1979,436
1979,444
1979,10881
14043,2596
14043,449
14043,174
10288,35
10288,2743
10288,4251
1991,10807
1991,308
1991,7405
9952,21
17320,446
21427,9
21427,11037
21427,19940
11211,6858
2359,308
2359,26137
1988,81
1988,163
1988,838
3021,435
3021,7405
3021,308
2196,1014
2196,3801
2196,10760
1571,444
1571,890
1571,11845
2959,79
2959,3929
2959,11317
2698,33
2698,158
2698,7295
1858,7
1858,135316
1858,4
675,174
675,437
3563,2608
3563,33
16083,2448
16083,3135
37292,25
24582,
4688,497
4688,598
4688,87390
10074,4
10074,1756
10074,58553
2270,4
2270,5374
2270,23420
35,80853
35,18
35,96084
5857,2894
5857,559
3638,97
3638,7747
3638,79
8669,21
2503,33
2503,862
2503,11347
54546,
10795,2612
8363,5
8363,10105
8363,34
17350,1115
5174,12
9703,10308
9703,6370
9703,16923
9750,134
9750,1224
9750,158
10760,46051
10760,10210
10760,46052
4349,33
4349,675
4349,7295
13068,52059
13068,20754
13068,52060
14144,497
14144,101442
14144,46221
4858,79
4858,1885
4858,829
12435,1811
12435,308
2082,7405
2082,21438
2082,10370
11835,444
11835,2234
11835,13816
1845,702
1845,764
1845,765
13958,12
13958,11486
2335,1076
10961,
10071,497
10071,3215
10071,559
12994,2721
12994,769
1992,7405
5176,1632
5176,84
5176,7295
4141,12
4141,12087
13173,14576
13173,2778
14786,7429
4347,33
4347,7295
4347,10163
13529,21750
13529,150290
13529,856
523,201
523,292
523,124
2009,859
2009,5545
2009,35020
12901,8796
4413,79
4413,1885
4413,174
6973,11509
6973,2088
6973,491
4629,79
4629,1380
15361,3064
5353,763
2252,10146
2252,288
2252,2743
30365,
13754,2883
13754,3033
13754,9149
6641,2055
6641,6896
6641,2054
8414,2414
8414,2412
8414,2413
7737,3287
7737,248
7737,342
13257,7741
13257,1565
10030,95343
10030,1632
10030,4194
5915,1246
5915,838
5915,41051
13680,80510
13680,2
13680,22881
4588,1246
4588,13480
4588,10146
2274,2527
2274,10221
2274,25
9038,1156
9038,1302
9038,7
7211,9195
7211,10146
7211,10991
4538,43
4538,258
4538,23449
2001,376
2001,5
2001,846
4517,33
4517,694
4517,10163
4566,97
4566,932
4566,129
4520,97
4520,679
4520,771
6615,737
6615,19731
6615,21
4513,24339
4513,5
4513,768
4771,14
4771,7965
10759,2890
14251,
4512,81
4512,449
4512,1645
13197,41427
2011,84593
2011,58
2011,311
5708,1915
5708,1916
5708,1917
5951,1092
5951,59963
15667,14938
15667,20993
15667,1360
3603,294
3603,1466
2014,75413
2014,315
2014,867
663,2061
663,1632
15651,95102
14279,
7347,47046
7347,308
7347,2427
5718,925
5718,1187
5718,10405
4982,8083
4982,23
4982,33
5559,1903
5559,521
7972,2288
7972,826
7972,2286
2013,866
2013,1997
2013,591
6977,14
6977,258
6977,2092
4953,1784
4953,12
4953,10146
10520,
37368,6
37368,1281
37368,16136
5123,174
5123,3539
5123,30131
13363,2741
4515,44
4515,60
4515,316
2310,4
2310,2265
2310,11395
4723,856
4723,33
4723,95289
16768,
24732,4350
12555,101957
12555,3837
12555,64295
5876,3982
5876,7405
4523,2
4523,1894
4523,8908
1620,867
1620,11746
1620,444
13483,308
13483,547
13483,2150
2268,1473
2268,12
2268,1938
6479,79
6479,433
6479,333
6477,711
6477,508
6477,10930
7249,29500
7249,1556
7249,67210
13998,258
13998,838
3902,1512
3902,72153
3902,1422
8272,43
8272,2361
8272,23105
13186,25
13186,491
13186,47
6537,1182
6537,11651
7326,771
7326,2130
7326,43
33003,
1989,539
1989,540
1989,694
13348,8745
13348,8744
7350,17049
7350,70994
7350,86256
7979,2299
7979,737
7979,6735
12171,3539
12171,8719
12171,3121
13198,3561
13198,121852
13198,13369
13885,8601
13885,49325
13885,7
6637,2
6637,130
6637,831
7345,838
7345,14
7345,178
6538,33
6538,6735
6538,4171
440,444
440,1302
440,19747
6575,10105
6575,5
19103,3804
40860,81036
40860,33792
40860,93181
14118,
54318,497
54318,10221
54318,10157
69315,3585
69315,7534
69315,11282
6023,412
6023,1088
6023,174
6557,711
6557,158
6557,6332
4787,1721
4787,449
4787,856
7508,2140
7508,63997
5259,1872
5259,1873
8329,3631
8329,7956
8329,9974
2312,1062
2312,1063
2312,1064
7191,4
7191,11461
11908,3960
41845,16142
25078,55494
25078,13412
25078,11884
14069,3464
14069,822
14069,2073
14423,2780
8090,2397
8090,3287
8090,126
7555,925
7555,1632
7555,10405
7278,10104
7278,508
7278,19248
14220,2608
14220,3251
14220,4
13059,14531
13059,1093
11253,33
11253,552
11253,21498
8321,20899
8321,2376
8321,10146
53094,46
13054,4098
13054,4249
13121,3568
13121,5749
8676,2609
8676,174
8247,444
8247,7384
8247,10104
8390,49123
8390,33
8390,694
13641,2088
13641,23596
7461,4169
7461,7295
7461,333
8204,4
8204,862
8328,9195
8328,491
8328,2378
12184,258
12184,5
12184,10146
13260,12
13260,748
13260,431
7942,2245
7942,2246
7942,6847
13362,8733
21373,2778
21373,15105
21373,135524
13493,2
13493,3538
7840,347
7840,923
7840,10884
8848,2729
8848,748
8848,7295
13460,134
13460,1224
13460,20241
12222,9383
12222,11749
12222,25
8461,11509
8461,860
8461,2457
7862,2406
7862,264
7862,424
12246,11996
12246,16522
12246,16524
16666,146007
16666,146008
16666,146009
12177,4
12177,128263
12177,116469
13025,3240
13025,55518
7985,491
7985,273
7985,2053
7343,4887
7343,13969
7343,345
13016,39242
14011,2785
14011,9993
14011,429
14793,
14054,3058
28205,4349
28205,6182
155,429
155,923
155,9996
8456,491
8456,551
8456,23423
8457,4
8457,10105
7797,70
8065,5
8065,7295
12890,59969
12890,14
12890,3612
24411,5388
24411,11341
4942,19507
4942,33
4942,877
14044,76634
36223,
8988,746
8988,2546
8988,4
7944,2265
7944,111363
7944,138306
13312,2673
13312,16468
13312,6301
10488,10221
11152,158
11152,4024
11152,23003
9870,33
9870,10105
11918,7405
1266,43
1266,508
1266,6332
12473,12807
13335,12
8827,3012
8827,22997
8827,94
7459,264
7459,79
7459,1885
1729,877
1729,2269
1729,3393
10503,10100
13007,35
9017,12977
9017,12696
25119,8456
13258,2243
13258,860
13258,133792
14236,
7861,12269
8780,7295
8780,58553
13359,2736
8617,2514
1726,420
1726,4
1726,7297
10761,5
10761,333
12400,58
8681,11845
8681,6896
8681,1115
14784,3586
14784,11150
14784,11151
9029,4916
9029,508
9029,2575
8277,134
8277,33
12586,77798
12586,7075
12586,48752
2454,2
2454,10221
2454,11345
17483,3328
15356,5574
15356,12221
217,4
217,1
217,862
12808,26834
12808,2712
4564,1694
4564,12
4564,3268
10665,1224
10665,134
10665,829
13636,25846
9022,14712
9502,521
14050,705
14050,932
14050,7626
14019,2852
14019,2853
10661,7295
10661,5
10661,2608
13848,3571
45408,2521
45408,3054
45408,7997
12912,12259
12912,97
12912,23105
14748,6705
18467,3960
18467,23375
8645,444
8645,158
8645,12236
1724,420
1724,33
13405,1380
13405,9206
13405,74695
10681,3
10681,2
8909,2526
8909,33
8909,158
8960,41756
8960,5
8960,7295
11665,174
11665,79
11665,748
13019,5106
10748,2650
10748,2651
10748,23164
12889,29500
12889,1556
12889,67210
8359,52007
8359,12
8359,2454
13003,
13990,11665
13990,25838
10842,4649
12172,21673
13009,15479
13009,3912
13675,8813
13675,688
14111,2395
11631,34441
11631,4171
11631,2655
8265,356
8265,866
8265,2355
13022,7405
13022,79
13022,19010
13353,52263
13353,16341
13353,16340
88751,12
88751,10221
11260,444
11260,508
11260,2645
13964,4647
14456,826
14456,1898
14456,235
6687,2064
6687,2065
6687,12370
12914,19241
12914,57748
12914,57749
13183,429
13183,840
13183,923
12247,19148
12247,10989
12247,6724
22100,
13012,3074
13012,11341
13012,22539
12133,5
12133,748
12133,4740
8836,545
8836,6332
8836,52145
14048,12840
14048,21673
14048,50510
18846,8813
18846,688
11910,3126
12192,126
12192,11728
12192,21
16725,64683
16725,806
16725,12976
15865,10031
15865,15878
15865,75897
14061,288
14061,826
14061,2422
43680,10845
1735,33
1735,7295
1735,19643
10185,126
10185,35
10185,22056
10183,85817
10183,9122
5038,308
5038,1824
5038,12010
13851,429
13851,4289
13851,2785
13251,1490
13251,2268
13251,29508
10189,5
10189,10105
10189,7295
12289,656
12289,2812
12289,3491
10188,1088
10188,813
10188,10067
13300,7405
13649,3213
13649,121938
13649,42053
7446,12379
7446,7
7446,2932
12180,1
12180,108270
12180,174
13107,12807
13107,126
13107,11728
13256,6455
13256,22110
13256,2268
8885,17931
8885,76921
8885,703
13310,3576
12621,
10483,248
10483,33
10483,7295
12620,15636
12620,5
12620,7295
10186,2890
15320,
13515,508
13515,10104
13515,15361
13637,648
13637,1778
14298,3519
4944,10146
4944,7295
4944,10163
13805,19248
13805,1632
13805,114737
9381,11259
9381,20240
9381,694
13291,10227
13291,1172
13291,3314
14771,13672
8285,429
8285,1632
8285,7375
13184,449
13184,831
13184,1507
38019,14714
14458,134
14458,1191
13389,925
13389,114737
13389,1020
13279,3287
13279,907
12797,158
12797,11733
12797,7
16456,7405
16456,6455
16456,4030
12690,12
12690,21106
12690,4205
37776,
13027,20157
13027,7296
13027,7
13092,2452
13092,2731
13092,11752
12182,3287
12182,5
12182,771
46492,882
8882,2441
8882,2683
8882,18973
12783,288
12783,838
12783,892
12683,23462
14976,1274
12113,1645
12113,2609
12113,174
13600,4171
13600,10221
30266,5679
13051,444
13051,2724
13051,2179
10358,2599
10358,16934
10358,308
10523,525
10523,2726
10523,2727
13596,2953
13596,1632
13596,4220
4960,1785
4960,139472
12837,6332
12837,43
12837,431
13948,5294
7735,5755
7735,5754
7735,46224
76406,7949
76406,7951
76406,46
12689,2718
12689,2348
12689,4
13150,12
13150,1001
13150,12066
14325,1302
14325,7295
14325,59972
16068,2181
16068,25191
16068,5856
15289,17
15289,4160
15289,4161
13809,694
13809,1786
13809,2900
13253,29500
13253,1556
13253,67210
10527,521
10527,520
8338,164
8338,345
8338,2439
3580,23
3580,171
3580,7295
20766,7405
20766,846
20766,8073
12405,3573
12405,6705
10764,7576
10764,21
10764,5
15373,28787
15373,33
15373,3075
8938,94
8938,856
8938,4667
13672,9
13672,790
13672,11773
42884,2
42884,3559
42884,8797
14943,822
14943,882
14943,4640
4627,1705
4627,1706
13655,39016
13655,3213
11917,1632
11917,2061
13523,491
13523,10067
13523,500
22358,6344
14405,2
14405,44783
14405,10227
88435,955
8841,726
8841,83
13220,3572
13220,25487
13220,3595
6972,240
6972,7888
6972,6332
13053,6125
10139,4205
10139,2721
8966,491
8966,12292
8966,4000
16342,3272
16342,26173
16342,288
13387,6877
13387,6896
13387,356
12193,2795
12193,12
12193,158
14574,288
14574,14
14574,437
14438,9118
14438,10156
14438,3290
14248,2879
14248,10173
10360,2600
13056,1632
13056,8848
13056,11106
13394,521
13394,520
34283,88008
34283,1049
34283,66465
14447,297
10200,6332
10200,20374
10200,20375
8881,856
8881,1182
8881,5163
8880,856
8880,1182
8880,5163
14359,258
14359,3534
13223,27351
13223,10138
13223,975
11499,33
11499,23
11499,10163
8055,308
8055,315
8055,932
13980,2849
11321,1423
11321,5
11321,7295
12163,856
12163,7504
12163,831
4922,4
4922,174
4922,862
10201,80
10201,79
10201,437
2253,60
2253,9168
2253,6100
38142,3756
34812,1311
6936,2075
10202,2
10202,2608
10202,3538
13973,43
13973,52896
13973,6332
4148,258
4148,288
4148,1522
194113,2954
194113,686
51247,
15584,3087
15584,4748
13971,33
13971,7295
13971,10163
13813,838
13813,17449
13813,20634
13180,39242
14306,5219
14306,6332
12429,10342
12429,11726
12429,11846
113916,4
14756,4054
10199,1163
10521,711
10521,508
10521,10104
26235,3047
13635,4298
13635,1996
13635,1992
14435,1632
13177,2865
13177,4297
13177,4298
14139,10086
14139,12955
14139,23501
16999,3244
12437,3287
12437,126
12437,7738
2309,12
2309,20360
18543,1556
21029,79025
21029,3401
14560,46222
14560,5
14560,2608
14410,43
14254,384
14254,829
14254,2363
10529,1204
10529,1208
10529,2116
13510,8575
13510,3272
14836,10146
14836,11537
14836,8915
13455,491
13455,152
13455,212
4959,264
4959,507
4959,748
10184,12
10184,19813
14849,21
15060,29500
15060,1556
15060,67210
13492,34449
13492,34450
13492,6896
4832,
14711,3341
14711,42170
14711,1077
16804,1393
16804,3219
16804,57977
1961,552
1961,3086
20829,2608
20829,5
20829,33
30508,2387
19255,1522
19255,10146
19255,188
8832,1533
8832,779
8832,103454
13207,12
13207,4
15067,7036
15067,685
15067,4399
15159,21
15159,5
15159,3929
20421,500
20421,6422
20421,798
13849,15282
13849,2268
13849,2452
16538,2364
16538,2609
16538,3194
13094,4322
18781,79894
18781,1632
18781,12026
16558,27317
16558,33
16558,7295
13811,491
13811,1423
13811,908
15472,118
15472,235
15472,4606
13090,12807
13090,7374
13090,188
15854,521
16325,1786
16325,11640
16325,8935
15512,521
6968,73872
6968,753
6968,986
13161,58219
13161,20241
13161,23909
13808,141077
13808,130011
13808,142164
18094,22477
16991,923
16991,2609
16614,14
16614,10059
20048,9195
20048,130
16258,3608
16258,6363
16258,816
55773,
13804,1778
13804,33
13804,7295
19833,3272
19833,288
18947,33
18947,10163
18947,12196
16996,12
16869,308
16869,33
16869,59
16995,1683
16995,33
16995,10163
21641,288
21641,2690
21641,5340
15092,1632
15092,126
15092,89394
17431,3317
17431,3316
17431,3318
18320,3281
2080,7505
2080,431
2080,444
21191,1719
21191,89636
21191,14635
13475,4
13475,158
13475,11461
16279,2233
16279,4171
11160,29682
15384,3491
15384,656
15384,2812
10946,4436
10946,9
10946,9050
30416,174
15577,22746
15577,22747
15577,862
13448,5
13448,23
13448,8253
42738,219
42738,12133
14141,3396
17740,3378
17740,3379
17740,3380
13532,308
13532,4435
534,5
534,4021
534,4022
18360,2575
18360,436
18360,444
19375,3599
21755,491
21755,1205
21755,11092
8429,2421
19955,
17332,10163
17332,7
17332,33
21832,3041
21832,529
16871,33
16871,768
16871,11250
14160,3
14003,10038
14003,1393
14003,2883
17927,16946
17927,3287
17927,7947
13975,16772
13975,122129
18785,923
18785,3527
18785,12235
16164,308
16164,1811
16164,2253
17609,76
17609,119
17609,320
37924,3324
27134,2568
27134,2274
27134,1898
64968,207
64968,16366
64968,104
34300,36791
13856,2830
14451,44997
14451,3553
14451,23682
18162,33
18162,7295
18162,11916
19724,89562
19724,4
19724,2348
18487,1423
18487,5
18487,7295
33409,5294
33409,911
33409,23467
18240,12536
18240,9195
18240,10227
17610,5
17610,10105
17610,7433
27085,59891
27085,4630
27085,13730
19508,4438
19508,15196
19508,1302
12162,20343
12162,20344
12162,770
16240,
8284,2383
8284,14645
62128,
8373,7
8373,4
8373,135316
62320,11359
62320,836
62320,6896
19265,856
19265,1824
19265,12966
12556,50824
12556,10991
12556,12
11322,33
11322,7295
11322,675
8355,9383
8355,11749
8355,25
176241,5674
176241,22548
24232,6329
10024,2604
10024,2605
10024,12029
15423,4616
15423,4636
15423,4716
16440,4811
16440,4
16440,923
19913,43
19913,4364
19913,6332
18480,33
18480,2531
18480,10656
14728,3241
767,174
767,437
