company_id,company_name,country_id
5357,Zero Gravity Management,US
46297,Farraj Factory,
46298,Kinetic Arts,
47586,Zaftig Films,
2789,Cable Stuff Productions,
41649,Melbarken,
76992,Saban Films,US
82423,Cowtown Cinema Ventures,US
18617,Energy Entertainment,
37366,PS 260,
46339,Beagle Pug Films,GB
48191,Informant Europe SPRL,
102973,Golden Spike (II),
102975,Next Wednesday Productions,
7237,Tele München Fernseh Produktionsgesellschaft (TMG),DE
8987,Bayerischer Banken-Fonds,
13535,Lieblingsfilm,
27711,Berlanti Productions,US
5235,Hunt Stromberg Productions,
1527,Les Productions Jacques Roitfeld,FR
50914,Tri-State Pictures,
87857,Abu Dhabi Film Commission,
64662,Ulterior Productions,
64663,Studio Solutions,
47426,Adi Shankar Production,
21592,Madman Entertainment,
33616,Sprout Pictures,
150037,Old Mates Productions,
8922,Turner Entertainment,US
2561,Cargo Films,
3019,Wingman Productions,
57344,Serious Entertainment,AU
46441,Luka Productions,
87208,Sovik Global Contents Fund,
22976,Les films du cap,
8088,Origin Pictures,GB
4514,Romax Productions,
20656,Babieka Films,ES
59778,A113,
43463,Sob Noisse Movies,
23385,FishCorb Films,ES
38418,Mely Productions,
3500,Move Movie,FR
12105,"Jay Film Co., Ltd.",JP
104940,Studio Boston,JP
26342,Full Blitz Entertainment,
33603,ShivHans Pictures,
15507,Detalle Films,MX
22864,Flatbush Pictures,
105323,Tribeca Digital Studios,
86352,Québec Production Services Tax Credit,
11747,Prime Universe Productions,US
52295,RSS Production,RU
71767,Carver Films,AU
77479,Storm Alley Entertainment,
37723,Storm Vision Entertainment,
53020,Eclectik Vision,
2580,Coquette Productions,
71265,Scarlet Films,GB
52888,UNAM,
52889,Catatonia Films,
5439,Consejo Nacional para la cultura y las artes,MX
52924,Sly Predator,
58085,DMC Films,
55497,Sobras International Pictures,CL
18142,Dragonfly Entertainment,
1847,Adder,
129241,Big Sky Motion Pictures,
129242,Blessed Films,
6223,Shanghai Animation Film Studio,CN
95341,Dago Productions,
6408,International Traders,
54268,Boo Pictures,US
28536,Arrow Films,
19546,Laser Unicorns,US
80494,Lampray,
54409,Survivor Productions,
52826,Two to Tangle Productions,US
41973,Capital Film,
64331,Base Industries Group,
61791,Feigco Entertainment,US
14116,Nilsen Premiere,
29923,FauxPop Media,CA
149751,iProductions,CA
74459,Visualizer Film Company,
19658,Jackie & JJ Production,
84891,Tunnel Productions,
54929,Independent Film (USA),
10128,Think Studio,ES
10130,Ciskul,
8298,Warner Bros. Cartoons,US
59030,Kotva Films,US
21224,Levity Entertainment Group,
7897,Collina Film,
3143,Smith-Hemion Productions,
5484,Winters Hollywood Entertainment Holdings Corporation,US
5504,Kôkaku Kidôtai Seisaku Iinkai,
3708,K Sera Sera Limited,IN
3748,Shree Ashtavinayak Cinevision Ltd,
6377,Media Asia Films Ltd.,
67409,Thirtieth Century Wolf,
50481,Vendian Entertainment,US
69434,B24,GB
27927,Towa Productions,
39657,New Line Home Entertainment,
2922,Levity Productions,
40268,HartBeat Productions,US
35327,Codeblack Entertainment,US
53622,Red Wire Blue Wire,
53060,David Dobkin Productions,
53326,Ypsilon Films,
48197,Multitrade,
84521,JAM Films,
50147,Roberi Media,
60623,Umbra Telegraph Pictures,
5042,Kastner/Ladd/Kanter,
76100,Wildkite,
7299,Corsan,
8186,Bliss Media,
19024,Stella Studio,
18583,Alexandros Film,
15674,Hickmar Productions,
6740,Robert Halmi,
56804,On The Corner Films,GB
9339,Universal Music Group,US
89475,Krypton Productions,
7485,Fox International Productions,US
104652,Fizz Sound Creation,JP
23202,Wigram Productions,US
52360,Films Vérité Productions,
126897,The Buss Company,
29646,Magna Global Entertainment,US
37765,Verdi Productions,
69581,Tremendum Pictures,US
19997,Kievnauchfilm,SU
50162,Moetion Films,IE
50163,Ulysses Filmproduktion,DE
50164,Fabrique d'images,LU
8151,Fuqua Films,US
33681,Black Label Media,US
25523,Ulrich Seidl Filmproduktion,AT
10299,Radius Productions,
57635,Route 17 Entertainment,
59188,G4 Productions,
59189,Nutmeg Film Productions,
32542,Starburns Industries,US
8300,Harmonius Claptrap,US
2094,Majestic Filmproduktion,
6938,Iris Productions,LU
8739,Das Films,US
5051,Faso Film,IT
37567,Mosaic Films,
48022,Institution Post,
4701,American Independent Productions,
16932,Camp Video,
16933,Savage Cinema,US
82552,Elevation Pictures,CA
51566,KGB Media,
47729,STX Entertainment,US
79436,Very Special Projects,
14758,DCM Pictures,DE
59566,Skyhook Productions,
59567,Cloverhill Pictures,
59568,Perspective Productions,
133012,BBC National Orchestra of Wales,
21594,Pathé Frères,FR
134205,Enough With The Bread Already Productions,
52472,Kinodel,
63924,Broken Chair Flickz,
65906,End Cue,US
51611,Audax Films,
55289,Through Films,US
94075,Renovatio Entertainment,RU
9340,Enjoy Movies,RU
87064,Big Cinema House,RU
69656,Brucks Entertainment,
19324,Timpson Films,
62055,EMAfilms,CA
7662,Epic Pictures Group,US
3958,Front Street Pictures,CA
3431,Lifetime,US
144570,FaithStep Films,
45767,Metalheads,
85885,Lionsgate Premiere,US
85886,Universal Pictures International Entertainment (UPIE),
29605,CNN Films,US
49389,Broad Green Pictures,US
16945,Red Crown Productions,US
43983,MTY Productions,
27610,Camfam Studios,
27611,Liberty University,US
127303,Maze Films,
3039,Reunion Pictures,CA
4279,IDT Entertainment,
27140,Industry Works Entertainment,
18906,Tele-Film,
6587,Astron-6 Video International,CA
2699,Caviar,
9066,Climax Films,
42421,Rocklin / Faust,
54931,Gail Katz Productions,
24277,PalmStar Media,US
73079,Versus Pictures,RU
32243,PeaPie Films,
34502,Skyra Entertainment,
3939,Venus Records & Tapes,
14877,Dor Film-West Produktionsgesellschaft,
85101,JRSM Films,
85102,RST Pictures,
15433,Orange Studio,FR
84713,ON Animation Studios,FR
37503,T Squared Film,
25954,Metrol Technology,GB
64416,Langley Park Productions,
53299,Image Nation,
22842,Waypoint Entertainment,US
23033,Cappa Defina Productions,
11517,Buffalo Gal Pictures,CA
3217,Purple Pictures,US
24012,Indomitable Entertainment,US
85206,Bettencourt Schuller Foundation,
65701,Humankind Production,
85207,GoodPlanet Foundation,
69619,JJS Films,
69620,JWright Productions,
17643,Met Film Production,GB
71785,Daniel Film,
161,Claussen+Wöbke Filmproduktion,DE
66750,Mythos Film,DE
62175,Peg Leg Films,
8962,Eyeworks Film & TV Drama,NL
64231,Office Shirous,
3627,Warner Bros. Japan,JP
40938,AlphaVille Pictures Copenhagen,
30246,Scholastic Entertainment,US
11049,Caliber Media Company,
116266,Realmbuilders Productions,
113784,Melòn Digital,
13352,R&R Communications,
113785,The Big Farm,
78549,White Hot Productions,
86901,Ingenious Senior Film Fund,
53038,Broadview Pictures,DE
13470,Inimitable Pictures,
54269,Golden Square Pictures,
71170,The Cantillon Company,US
26598,FM Entertainment,US
6608,Ekran,SU
14620,Gosteleradio USSR,SU
72954,AllyCat Entertainment,
13845,KADOKAWA,JP
48370,Small Package Films,
8373,"Kinokompaniya ""Kvadrat""",
669,Reposado Producciones,
11286,Artline Films,FR
70939,South Beach Productions,
70940,Departed Productions,
20580,Amazon Studios,US
2607,Dirty Films,AU
85944,Vox Pictures,GB
18239,Atlas Independent,
18240,Henceforth Pictures,
63349,Bitter Films,
13113,A-1 Pictures,JP
46012,Zeitman-Landers-Roberts Productions,
10530,Alternate Ending Studios,
26432,108 Media,
41861,GyaO,
74705,Madisonian Films,
26402,Little Stranger,US
76266,Pearl Studio,CN
68968,Sang Sang Film,KR
55257,Maple Leaf Films,US
29152,Exchange Peaks Film Capital,
15354,Grand Peaks Entertainment,
29153,Film Invaders,
77760,IG Films,
20162,Lyla Films,CA
75142,Entropy,
670,Walt Disney Television,US
15943,ZM Productions,
7561,Nexus Factory,BE
16479,Potemkin Productions,
1326,France Film,
9967,Zeta Audiovisual,
16742,Telefónica Studios,ES
83397,Reel Chefs Catering,
41659,Round Films,
41660,Rachael Horovitz Productions,
73620,Saville Productions,
65473,Pet Fly Productions,
49153,Remark Films,
8056,Eclectic pictures,US
51844,Summerstorm Entertainment,DE
51845,Bad Badger,US
59031,Minutehand Pictures,
59827,Patrick Aiello Productions,
73666,Covert Media,US
90185,BillBlock Media,US
61741,Cinemagic,
34628,PF Pictures,US
72749,Naked City Films,US
126173,Союзмультфильм,
78217,Red Hawk Entertainment,
51164,Whitaker Entertainment,US
120107,Bandai Entertainment Inc.,
88715,Pyramania,
72691,Nortesur Producciones,
44391,Buffalo Films,AR
2586,Caracol Televisión,CO
78218,Trinity Race,DE
50083,Solofilms,
78177,Spectrum Effects,
16322,Itaca Films,MX
70654,Esperanto Kino,MX
51696,CG Cinéma,FR
3045,Sony Pictures Releasing,US
3698,Norcon,
19222,Optimum Productions,
78563,Willowbrook Regent Films,
95328,Loud Mouth Films,
10943,ITVS,US
13640,Corporation for Public Broadcasting,US
76342,Piki Films,NZ
81364,Curious Film,
22047,Lynch Films,
3189,Blue Pen Ltd.,
5311,Intermedia Network,
110052,MEGA1FILM,
73555,Fakir,
2566,Mille et une productions,FR
73552,Jour2Fête,FR
200,Corazón International,
60262,Raindog Films,GB
69850,Entertainment One Features,CA
59996,Filmituotanto Spede Pasanen,FI
1968,Viking Film,SE
13003,Desvia,BR
13573,Canal Brasil,BR
75052,House of Cool Studios,
42379,Filmwave Pictures,
68417,Distressed Films,
86041,Inkjet Productions,
23437,K5 Film,DE
10338,Perfect World Pictures,CN
67260,The Electric Shadow Company,GB
40797,Prettybird,
3625,Bwark Productions,
117383,Channel 4 Television Corporation,
4135,Animus Films,US
50079,Kreo Films FZ,AE
67263,Falling Snow,
67264,SK Enlightenment,
78412,New Classics,
54454,Allegiance Theater,
87017,On the Day,US
18642,Rovio Entertainment,FI
91920,Rovio Animation,FI
14625,Office Crescendo,
76777,Hannibal Classics,US
3084,Vallelonga Productions,
6666,Herrick Entertainment,US
51570,KrautPack Entertainment,
143507,Film Financial Services,
101293,Peak Distribution Partners,
38078,Happy Hour Films,
38077,Gaia Media,
11431,DCG Plus,KR
32554,Bloom,US
17009,Universal 1440 Entertainment,US
77337,Göteborg Film Festival,
17636,Studio 24,SE
23513,Ombra Films,US
67069,Weimaraner Republic Pictures,
49096,Yong Film,KR
37455,Legend3D,
74752,Storybox Entertainment,
78624,Bandito,
82674,Post Haste Digital,
52412,Coop99 Filmproduktion,AT
112148,20th Century Fox Korea,KR
90630,Kraun,
91210,Igris,
4749,Kadokawa Haruki Corporation,JP
29962,Project Team Argos,
77939,BlackBird,
78874,Tadmor,
74534,Instinctual VFX,
1906,Dany Film,
54388,Worldwide Pants,US
11518,Levantine Entertainment,
53807,Party Over,
7491,Zohar International,
84042,Ghostcorps,US
78265,Laylow Films,
18595,ESPN Films,US
117342,Media of Medias,
62230,Pinewood Pictures,
25986,Desert Wolf Productions,
53341,Michael Grandage Company,
18701,Wessex Film Productions,
29313,Pearl Street Films,US
8781,New Line Productions,
13554,Matter Productions,
103536,Symbolic Exchange,US
52351,Rabbit Bandini Films,
52352,Great Point Media,GB
63075,4th Wall Entertainment,
50478,Windowseat Films,
3144,Prima Linéa Productions,FR
6679,MarVista Entertainment,US
79963,Keep Your Head,
47706,Allison Shearmur Productions,US
73229,WEVCO Produce Company,
4326,Aries [jp],
73230,Only Hearts Company,
65359,Flashlight Films,US
130197,Good Films Collective,US
83036,Joint Effort,US
90227,Ton of Hats,US
90228,Oscar Gold Productions,
33460,Seskri Produktionz,
75080,Digic Pictures,
142992,Pixoloid Studios,
43351,Smiley Ball Films,
43352,Last Pictures,
75357,BondIt,US
96082,Tang Media Productions,
11620,OCS,FR
20064,Next Entertainment World,KR
103875,RedPeter Film,KR
135933,Pocketknife,
41077,A24,US
86900,TIK Film,
46299,Tycor International Film Company,US
80292,Sculptor Media,US
6689,SHAFT,JP
18764,Cinema Sunshine,
5809,Frontier Works,JP
5896,Cine Bazar,JP
18922,Windy Hill Pictures,US
80970,MXN Entertainment,
80971,Lost City,
32300,Lava Bear Films,US
25120,Warner Animation Group,US
76809,JP Entertainment,
80884,Studio71,US
80885,G2,
87695,Openvizor,
43957,Satori Films,FR
85169,Poison Chef,
85170,Altitude Film Sales,GB
5619,Momentum,
72810,Paradox Studios,US
59593,AMBI Group,US
107390,Plus Pictures,DK
47441,Just Singer Entertainment,
74524,Dating Game Productions,
54307,Mars Media Entertainment,RU
82852,Kandoo Films,US
94402,dutch tilt film,
86523,Culmination Productions,US
107183,Double Negative (DNEG),
133509,Wild Pictures,US
22869,Defiant Pictures,
5322,Aloe Entertainment,US
75060,The Jackal Group,
86063,Fox 21 Television Studios,US
115483,Ode Visuals,
83645,Huahua Media,CN
20527,Positive Image Video,
84772,Lupus Films,
85596,CLOTH CAT ANIMATIONS,
50498,K Period Media,US
50499,B Story,
88931,Cinemand,US
59429,Legendary Digital Media,
73091,YouTube Red,US
82320,Score G Productions,
90733,Neon,US
71551,Field of Vision,US
75816,Cinéfrance,FR
77551,E.D.I Films,
101165,"Whiplash Productions, LLC.",
16942,ARRI Film & TV Services,
13536,mem-film,
5438,Kyoto Animation,JP
143191,Hurwitz Creative,
78984,Entertainment 360,US
85283,Los Angeles Media Fund,US
48188,Transfilm,
85823,Archery Pictures,GB
83838,Wanda Pictures,CN
83024,Levantine Films,
79426,MACRO,US
86024,Speedie Distribution,US
144118,Velvet Film,
85095,Independent Lens,
20566,Reel Life Productions,
73118,Wrigley Pictures,US
84135,Van Brand,
78727,Shooting Script Films,
84721,2D Celluloid,
88934,Monkeypaw Productions,US
72725,QC Entertainment,US
86673,Helicopter Film Services,
80604,Green Door Pictures,GB
23015,Transcontinental Film Productions (London),
71621,Republic of EPIC,
71622,Number 5 Films,
16017,La Cinéfacture,FR
46344,Frenesy Film Company,IT
77951,Zeal Media,
93466,Weying Galaxy Entertainment,
53215,Get Lifted Film Company,US
23408,Caviar,
21435,Parkwood Entertainment,
129616,Prime Mover Pictures,US
5113,120dB Films,US
50084,JoBro Productions,CA
35562,Gamechanger Films,US
7787,Snowfort Pictures,US
90751,Everything Is Everything,
11305,Saban Brands,
101439,MLG Productions 2,
70175,Picture Factory,
2850,Imagine Television,US
77732,Stan Lathan TV,
101335,Levels Audio Post,
10424,Primate Pictures,
88548,Story Ink,
21415,Myung Films,KR
89578,Grade A Entertainment,
90835,Uncharted,US
90517,Secret Hideout,US
93278,Dark Universe,
55571,Zipper Bros Films,US
61604,Forager Film,US
127219,Garrett Doubles Down,
66044,Houston King Productions,US
55968,Submarine,NL
132183,Cream Cheese Films,
16421,Rosa Filmes,PT
15261,Capricci Films,FR
90281,FR Productions,
81024,Kate Street Picture Company,
62312,Lewis Pictures,KR
58225,Studio Filmowe Zebra,
74213,Agora Films,
74602,Studio Produkcyjne Orka,
76778,Paulilu Productions,
63590,The Vladar Company,
2606,Idéale Audience,FR
51870,Sierra Alta Productions,
142458,Stone Cold,
89218,Sarkasmos Productions,
8483,Plattform Produktion,SE
80556,Gilded Halfwing,
106930,Brakeless,GB
10946,WDR/Arte,DE
140867,Norm Macdonald Productions,
98007,BNP Paribas,FR
1145,Belga Films,BE
18247,EuroVideo Medien GmbH,
121068,MVK,
8469,Louverture Films,US
135075,Onomatopee Films,BE
116561,Armenia Studios,AM
13192,Fideline Films,
1999,Phoenix Film Investments,DK
20327,Mushi Production,JP
94312,Elara Pictures,
37504,Rhea Films,US
5676,Omnia-Film,
57743,Free Association,US
90931,Trans-Radial Pictures,
100460,Savvy Media Holdings,US
34625,DirecTV,US
48738,Campbell Grobman Films,US
41364,Cristaldi Pictures,IT
94235,East Light Media,HK
2170,Filmanthrope,
2171,Les Productions FDL,
85450,Medienproduktion GmbH,
85451,Blackbox Film,
79529,Torridon Films,US
101829,16:14 Entertainment,US
20790,ToonBox Entertainment,
99,Olga-Film GmbH (München),
13043,Rise Films,
82273,Odin's Eye Entertainment,AU
82272,Just One More Productions Pty. Ltd,
88926,Related Pictures,US
88927,Kid Noir Productions,US
88928,Mighty Engine,US
101832,Twisted Media,US
86561,Stereo D,US
94694,Cutting Edge Group,US
19108,Latina Pictures,MT
71963,Toho Animation,JP
99494,Science SARU,JP
82968,LuckyChap Entertainment,US
101831,Clubhouse Pictures,US
8157,jeki,JP
81368,Live Nation Productions,US
39918,Permanent Wave,
82826,NewVoice Production,
1772,Mondex Films,
41813,Title Media,BE
91331,Main Journey,CA
6550,Breakthru Films,
96220,Centrum Technologii Audiowizualnych,PL
53462,Matt Tolmach Productions,US
73669,Seven Bucks Productions,US
84301,Royal Viking Entertainment,
13537,Geißendörfer Film- und Fernsehproduktion (GFF),
11958,ITS Capital,
68413,Acacia Filmed Entertainment,
97247,Culture China - Image Nation Abu Dhabi Fund,
91921,Suzanne Todd Productions,US
81023,Bull Productions,
17209,VICE Media,US
65248,Loretta Walz Videoproduktion,
13774,Trillium Productions,
11073,Sony Pictures Television,US
134798,Leon Schlesinger Studios,US
29347,Warner Horizon Television,US
19043,Italian Dreams Factory,
89435,Pacific Electric Picture Company,
89433,Cedarvale Pictures,
89434,LTD Films,
35076,Footprint Features,
102621,Shazam S.A.,
66845,MC Millecento,
2520,Arclight Films,US
100691,Omeira Studio Partners,
102500,Cave 76 Productions,US
