index,mid,language_id
12107,308639,en
12108,308369,en
12109,308024,en
12110,308024,fr
12111,308032,en
12112,110390,en
12113,110390,sv
12114,72784,en
12115,307663,en
12116,102959,it
12117,27866,en
12118,216553,en
12119,289333,en
12120,89292,en
12121,273248,es
12122,273248,en
12123,251016,en
12124,265208,en
12125,286565,en
12126,252838,en
12127,290999,es
12128,290999,en
12129,241251,en
12130,263105,en
12131,320007,de
12132,320007,es
12133,320007,en
12134,248933,en
12135,248933,de
12136,37058,en
12137,206296,en
12138,201085,en
12139,300803,en
12140,300803,es
12141,17870,en
12142,195862,pt
12143,105554,zh
12144,105554,nl
12145,105554,en
12146,117098,en
12147,259395,en
12148,11425,en
12149,15567,en
12150,243938,en
12151,269711,xx
12152,13590,en
12153,286873,en
12154,325358,en
12155,325358,it
12156,179150,en
12157,179150,fr
12158,278632,en
12159,256591,en
12160,119569,en
12161,268238,en
12162,13643,en
12163,290764,en
12164,228203,en
12165,228203,es
12166,239573,en
12167,196750,ja
12168,241554,en
12169,279972,en
12170,112454,en
12171,150689,en
12172,228968,de
12173,228968,nl
12174,228968,en
12175,238215,en
12176,175774,de
12177,266647,en
12178,252512,en
12179,27036,en
12180,262500,en
12181,39385,fr
12182,213110,en
12183,228161,en
12184,245703,en
12185,266396,es
12186,266396,en
12187,168259,en
12188,293970,en
12189,241855,en
12190,327029,en
12191,13015,en
12192,184155,ru
12193,32334,ru
12194,257091,en
12195,305091,en
12196,238302,en
12197,33436,de
12198,33436,en
12199,33436,fr
12200,24696,en
12201,24696,de
12202,35428,ru
12203,237756,en
12204,298093,en
12205,44664,en
12206,46836,
12207,263109,en
12208,308504,en
12209,321528,en
12210,268523,fr
12211,304357,en
12212,304357,de
12213,320996,en
12214,228108,en
12215,30296,de
12216,30296,en
12217,158852,en
12218,335145,en
12219,253303,en
12220,256961,en
12221,278990,es
12222,278990,en
12223,270400,fr
12224,14572,ja
12225,278316,en
12226,228205,en
12227,254936,en
12228,313074,en
12229,319389,en
12230,256924,en
12231,256924,it
12232,50794,en
12233,192712,en
12234,332340,en
12235,332340,it
12236,254128,en
12237,284537,en
12238,300302,en
12239,268159,en
12240,249070,en
12241,335819,ru
12242,275601,en
12243,306482,en
12244,301728,en
12245,254470,en
12246,258099,en
12247,258480,en
12248,31139,ru
12249,42279,ru
12250,254320,en
12251,254320,fr
12252,254320,el
12253,256057,es
12254,287424,en
12255,268920,es
12256,268920,en
12257,223485,en
12258,223485,fr
12259,171424,en
12260,248574,en
12261,248574,es
12262,5061,en
12263,25973,en
12264,47759,zh
12265,259954,fr
12266,259954,en
12267,20870,ru
12268,104522,ru
12269,25936,ru
12270,286217,en
12271,286217,zh
12272,333381,en
12273,251516,en
12274,251516,de
12275,251516,sv
12276,20963,ru
12277,310593,de
12278,310593,es
12279,310593,en
12280,334074,en
12281,318256,en
12282,27937,ru
12283,10986,it
12284,20359,hi
12285,238713,de
12286,238713,en
12287,238713,fr
12288,271718,en
12289,17381,en
12290,280276,en
12291,222936,ru
12292,222936,en
12293,300168,en
12294,300168,zh
12295,188222,en
12296,321109,en
12297,321109,ar
12298,343371,en
12299,86541,es
12300,53210,en
12301,150540,en
12302,307931,en
12303,250556,en
12304,271714,en
12305,131634,en
12306,257344,en
12307,259316,en
12308,42293,de
12309,42293,vi
12310,74849,en
12311,280996,fr
12312,280996,en
12313,280996,ja
12314,328111,en
12315,18839,ja
12316,238615,en
12317,274854,en
12318,287903,de
12319,287903,en
12320,297761,en
12321,47933,en
12322,188927,en
12323,19670,hi
12324,37588,cn
12325,37588,en
12326,41378,cn
12327,41378,zh
12328,141131,cn
12329,214756,en
12330,86828,en
12331,211672,en
12332,10450,it
12333,10450,en
12334,36692,en
12335,105864,en
12336,261023,en
12337,206647,fr
12338,206647,en
12339,206647,es
12340,17922,ja
12341,72886,en
12342,331446,en
12343,16390,en
12344,12902,en
12345,119321,en
12346,36972,en
12347,20720,es
12348,20720,en
12349,34509,en
12350,34513,en
12351,14092,ja
12352,261414,en
12353,261414,es
12354,74510,en
12355,60293,en
12356,60293,no
12357,60293,de
12358,300685,en
12359,85860,en
12360,81003,en
12361,321697,en
12362,225728,en
12363,296099,en
12364,250574,en
12365,254024,en
12366,254024,fr
12367,324333,en
12368,239568,en
12369,312796,en
12370,317744,de
12371,317744,en
12372,240483,en
12373,309887,en
12374,309887,it
12375,33723,cn
12376,33723,zh
12377,33723,th
12378,38918,de
12379,217412,de
12380,30341,en
12381,79698,en
12382,209112,en
12383,128767,ru
12384,128767,el
12385,128767,en
12386,44859,en
12387,88673,en
12388,331781,en
12389,253622,cn
12390,29419,en
12391,264999,en
12392,278927,en
12393,303857,ja
12394,203801,it
12395,203801,en
12396,203801,ru
12397,337879,en
12398,287689,en
12399,285783,fr
12400,285783,en
12401,300671,ar
12402,300671,en
12403,158182,pt
12404,158182,it
12405,301748,en
12406,299245,en
12407,240566,ja
12408,293299,en
12409,335970,en
12410,49418,ru
12411,60843,ja
12412,182560,en
12413,329134,ta
12414,281957,en
12415,281957,fr
12416,282984,en
12417,21784,ja
12418,326215,es
12419,326215,en
12420,307081,en
12421,273481,es
12422,273481,en
12423,284303,de
12424,346592,en
12425,346592,ru
12426,283350,en
12427,291270,en
12428,318781,en
12429,318781,es
12430,212168,ja
12431,253344,en
12432,30459,it
12433,329289,en
12434,329289,es
12435,11441,it
12436,257211,en
12437,27412,en
12438,292431,en
12439,264644,en
12440,277546,en
12441,328425,en
12442,25161,en
12443,310131,en
12444,296313,da
12445,351964,en
12446,281979,en
12447,298312,en
12448,290751,en
12449,143634,xx
12450,343295,en
12451,332270,en
12452,332270,ru
12453,261392,en
12454,277216,en
12455,310133,en
12456,308084,hy
12457,308084,en
12458,258284,en
12459,50162,ja
12460,274479,es
12461,274479,en
12462,333339,en
12463,228066,en
12464,354556,ru
12465,48297,zh
12466,48297,cn
12467,273477,en
12468,245168,en
12469,253255,en
12470,310135,en
12471,287241,en
12472,323272,en
12473,323272,it
12474,276907,en
12475,323373,en
12476,306819,en
12477,306819,fr
12478,306819,de
12479,241843,en
12480,27924,ru
12481,27935,ru
12482,46010,ru
12483,57778,it
12484,57778,ru
12485,42275,ru
12486,31648,ru
12487,324308,en
12488,313922,en
12489,283587,en
12490,317981,en
12491,295884,en
12492,2798,fr
12493,230896,en
12494,263472,es
12495,263472,en
12496,32285,es
12497,32285,en
12498,303991,en
12499,327389,en
12500,327389,fr
12501,10317,en
12502,254302,fr
12503,254302,en
12504,296100,en
12505,334538,en
12506,285840,en
12507,253412,en
12508,330764,fr
12509,314365,en
12510,245698,en
12511,245698,ru
12512,325348,en
12513,325348,ru
12514,295964,fr
12515,295964,en
12516,315841,ja
12517,18303,fr
12518,18303,it
12519,296065,en
12520,329263,de
12521,329263,en
12522,329263,th
12523,19636,hi
12524,277967,tr
12525,277967,de
12526,277967,ro
12527,159824,en
12528,330206,en
12529,13968,en
12530,309809,en
12531,301228,en
12532,330112,en
12533,297762,de
12534,297762,en
12535,339988,en
12536,68730,ja
12537,68730,en
12538,296098,ru
12539,296098,en
12540,296098,de
12541,316042,en
12542,273197,zh
12543,244316,en
12544,359364,en
12545,359364,ar
12546,359364,fr
12547,319996,ja
12548,323792,en
12549,270487,en
12550,319073,en
12551,318917,de
12552,259985,en
12553,230211,nl
12554,333287,en
12555,141819,ja
12556,211005,da
12557,5846,ja
12558,4912,en
12559,257445,en
12560,304372,en
12561,253414,en
12562,218784,en
12563,294963,en
12564,329020,en
12565,298382,en
12566,291343,de
12567,291343,en
12568,294016,en
12569,34729,en
12570,74836,en
12571,268788,en
12572,321741,en
12573,227973,en
12574,36693,en
12575,27940,ru
12576,45227,ru
12577,84254,ru
12578,288171,de
12579,288171,en
12580,13986,hi
12581,315465,ja
12582,312221,en
12583,91417,en
12584,324325,en
12585,367326,en
12586,339527,en
12587,360203,en
12588,53179,fr
12589,39850,zh
12590,39850,it
12591,39850,en
12592,19100,fr
12593,20975,ru
12594,83456,ru
12595,127608,ru
12596,270393,ru
12597,126846,ru
12598,317182,en
12599,315623,en
12600,315620,en
12601,282963,en
12602,317190,en
12603,335209,en
12604,282758,en
12605,321751,sr
12606,321751,en
12607,321751,es
12608,63441,zh
12609,48300,zh
12610,104515,hu
12611,339751,en
12612,339751,fr
12613,339751,ja
12614,299687,en
12615,364067,en
12616,340275,en
12617,300693,en
12618,323656,en
12619,318846,en
12620,333088,en
12621,347969,en
12622,367735,en
12623,246355,en
12624,237584,en
12625,237584,es
12626,26736,en
12627,303867,en
12628,329833,en
12629,259694,en
12630,201223,ja
12631,26702,en
12632,279690,en
12633,282069,ja
12634,282070,ja
12635,125464,en
12636,340666,en
12637,356486,
12638,274167,en
12639,266294,en
12640,362886,en
12641,140300,en
12642,92499,ko
12643,102051,en
12644,344041,en
12645,256687,en
12646,58431,en
12647,302026,en
12648,354216,en
12649,325173,en
12650,32643,en
12651,371759,en
12652,272548,en
12653,371492,en
12654,371492,fi
12655,371492,fr
12656,284514,es
12657,326094,en
12658,323675,en
12659,312669,en
12660,319888,de
12661,319888,cs
12662,319888,en
12663,222619,en
12664,331962,en
12665,273899,en
12666,337029,en
12667,340255,en
12668,335778,en
12669,329004,en
12670,329004,pt
12671,291870,en
12672,21266,da
12673,21266,en
12674,333377,en
12675,333377,fr
12676,77294,ru
12677,300673,en
12678,18874,ja
12679,348089,de
12680,348089,en
12681,205584,en
12682,336808,ca
12683,336808,de
12684,336808,la
12685,323677,en
12686,333371,en
12687,267860,en
12688,269149,en
12689,279641,en
12690,258363,en
12691,258363,es
12692,267193,en
12693,20051,en
12694,92060,en
12695,330348,fr
12696,330348,it
12697,354251,en
12698,365222,cn
12699,365222,en
12700,365222,es
12701,353609,en
12702,148184,en
12703,148184,fr
12704,148184,km
12705,371645,en
12706,44351,en
12707,40123,ja
12708,46632,cs
12709,46632,de
12710,16403,sr
12711,332721,en
12712,332721,de
12713,334495,en
12714,383809,fr
12715,301365,en
12716,140554,en
12717,140554,de
12718,140554,es
12719,333352,so
12720,333352,en
12721,359025,de
12722,359025,es
12723,359025,en
12724,333385,en
12725,55495,
12726,315664,en
12727,302688,el
12728,302688,en
12729,314029,pt
12730,186759,en
12731,342521,en
12732,254952,en
12733,387893,en
12734,295699,en
12735,369557,en
12736,351065,en
12737,351065,pt
12738,370755,en
12739,290595,en
12740,325133,en
12741,29398,en
12742,301608,en
12743,376570,en
12744,24784,en
12745,49381,en
12746,1659,de
12747,1652,de
12748,353326,sa
12749,353326,en
12750,353326,ta
12751,366901,en
12752,7237,en
12753,303858,en
12754,326423,en
12755,127380,en
12756,323676,en
12757,153518,en
12758,327536,ja
12759,332411,en
12760,384737,en
12761,302401,en
12762,34935,ja
12763,34935,it
12764,234004,en
12765,386891,en
12766,380254,ko
12767,245917,ja
12768,290250,en
12769,383121,en
12770,3786,en
12771,44238,sv
12772,380111,ru
12773,332567,en
12774,13099,en
12775,13099,cn
12776,13099,zh
12777,290098,ja
12778,290098,ko
12779,241259,en
12780,267935,en
12781,359871,en
12782,223702,en
12783,13125,ja
12784,387398,en
12785,384798,en
12786,334533,eo
12787,334533,en
12788,374475,en
12789,374475,de
12790,374475,ro
12791,293670,ja
12792,293670,ko
12793,293670,de
12794,83501,ru
12795,337154,en
12796,291805,cn
12797,291805,zh
12798,291805,en
12799,396292,en
12800,339397,en
12801,37433,ja
12802,347031,en
12803,389053,en
12804,5434,it
12805,308531,en
12806,318121,en
12807,341012,en
12808,398854,en
12809,33108,ru
12810,400608,en
12811,259693,en
12812,245913,en
12813,245913,ru
12814,43074,en
12815,302699,en
12816,377462,en
12817,30948,en
12818,30948,pt
12819,267192,en
12820,68309,en
12821,324668,en
12822,278348,en
12823,90351,ja
12824,258489,en
12825,316727,en
12826,316023,en
12827,278154,en
12828,345911,en
12829,294272,en
12830,340611,en
12831,337874,en
12832,359412,en
12833,399106,en
12834,274504,en
12835,70193,en
12836,70193,ja
12837,337703,xx
12838,400411,de
12839,400411,en
12840,328387,en
12841,49037,de
12842,49037,ja
12843,363676,en
12844,118430,en
12845,404022,en
12846,44510,xx
12847,16909,da
12848,16909,de
12849,325789,en
12850,325789,es
12851,308266,ar
12852,308266,en
12853,308266,ro
12854,403232,fr
12855,403232,en
12856,382322,en
12857,376659,ru
12858,376659,en
12859,338766,en
12860,390734,ja
12861,300669,en
12862,314420,en
12863,314420,it
12864,314420,de
12865,390989,en
12866,376660,en
12867,337674,fr
12868,396535,ko
12869,376482,en
12870,333484,en
12871,376867,en
12872,213681,en
12873,213681,es
12874,313297,en
12875,95610,en
12876,296524,en
12877,283366,en
12878,346685,es
12879,346685,en
12880,302946,en
12881,374617,en
12882,357786,ja
12883,225745,ja
12884,225745,it
12885,315011,it
12886,315011,de
12887,315011,en
12888,36161,ru
12889,36163,ru
12890,372058,ja
12891,36162,ru
12892,296193,en
12893,401650,en
12894,401650,es
12895,324786,ja
12896,324786,en
12897,408546,en
12898,333372,ru
12899,351211,en
12900,284564,de
12901,284564,en
12902,284564,es
12903,410199,en
12904,410199,es
12905,329865,zh
12906,329865,en
12907,329865,ru
12908,332210,en
12909,339116,en
12910,325385,en
12911,325385,fr
12912,325385,es
12913,375366,es
12914,375366,en
12915,298583,en
12916,411009,en
12917,411009,it
12918,377492,en
12919,392820,en
12920,55504,en
12921,379990,en
12922,402193,ru
12923,313369,en
12924,407806,en
12925,394822,en
12926,207932,en
12927,331313,he
12928,331313,en
12929,406992,en
12930,377448,en
12931,343611,en
12932,421854,en
12933,413770,en
12934,29136,en
12935,334541,en
12936,334543,bn
12937,334543,en
12938,334543,hi
12939,419639,en
12940,413279,en
12941,338964,en
12942,413361,en
12943,393561,en
12944,393561,ar
12945,393561,de
12946,339396,en
12947,33065,ru
12948,419546,en
12949,419546,ru
12950,393764,fr
12951,393764,ln
12952,367412,en
12953,77304,ru
12954,279229,de
12955,378064,ja
12956,277834,en
12957,384682,en
12958,384682,ru
12959,365942,en
12960,330459,en
12961,381288,en
12962,346672,en
12963,376290,en
12964,274870,en
12965,381284,en
12966,393457,en
12967,310307,en
12968,356305,en
12969,335797,en
12970,411019,en
12971,411019,fr
12972,194310,en
12973,121856,en
12974,121856,es
12975,121856,pt
12976,381289,en
12977,87852,en
12978,345922,en
12979,146836,
12980,404378,en
12981,324849,en
12982,16487,en
12983,417427,ru
12984,423122,en
12985,211387,en
12986,362584,ja
12987,24439,en
12988,432959,en
12989,362585,ja
12990,324552,en
12991,324552,it
12992,419430,en
12993,263115,en
12994,263115,es
12995,293167,en
12996,293167,vi
12997,180863,bg
12998,180863,en
12999,416477,en
13000,416477,ur
13001,334532,en
13002,19761,en
13003,321612,en
13004,321612,fr
13005,295693,en
13006,376003,en
13007,376003,es
13008,398818,fr
13009,398818,en
13010,398818,it
13011,414425,en
13012,315837,ja
13013,315837,en
13014,437752,en
13015,341174,en
13016,435351,en
13017,394269,en
13018,381064,en
13019,378018,en
13020,11795,en
13021,26797,en
13022,367147,en
13023,305470,en
13024,126889,en
13025,334521,en
13026,9711,en
13027,14611,en
13028,185789,en
13029,444705,en
13030,417644,es
13031,417644,en
13032,353569,en
13033,444706,en
13034,74336,ko
13035,129229,ru
13036,400928,en
13037,72215,ru
13038,72215,uk
13039,339846,en
13040,373569,en
13041,373569,pt
13042,373569,es
13043,282035,en
13044,282035,ar
13045,36968,en
13046,337339,en
13047,337339,es
13048,419700,en
13049,385805,es
13050,385805,en
13051,397442,en
13052,268531,en
13053,418078,en
13054,260514,en
13055,15314,en
13056,425751,en
13057,430830,en
13058,455601,en
13059,20211,en
13060,371859,de
13061,371859,fr
13062,371859,la
13063,19625,hi
13064,399019,en
13065,399019,fr
13066,339403,en
13067,387426,en
13068,387426,ko
13069,387426,es
13070,256608,de
13071,256608,pl
13072,397422,en
13073,447818,en
13074,430423,fr
13075,391663,de
13076,391663,es
13077,391663,fr
13078,37022,en
13079,55728,en
13080,44015,en
13081,38966,en
13082,263029,en
13083,448448,en
13084,324852,en
13085,145760,ru
13086,213321,ru
13087,72203,ru
13088,77759,ru
13089,77762,ru
13090,364150,en
13091,364150,it
13092,74535,ru
13093,390319,ar
13094,390319,en
13095,160046,ru
13096,195065,ru
13097,24660,en
13098,24357,en
13099,24914,
13100,281338,en
13101,401246,en
13102,401246,da
13103,401246,sv
13104,396398,en
13105,354287,ps
13106,354287,en
13107,433092,ja
13108,454361,en
13109,456193,en
13110,339964,fr
13111,339964,en
13112,327253,en
13113,390410,ar
13114,390410,en
13115,390410,es
13116,165095,ru
13117,193216,ru
13118,30163,fr
13119,30163,es
13120,390587,en
13121,406990,en
13122,341013,sv
13123,341013,en
13124,341013,de
13125,6079,de
13126,6079,cs
13127,336890,en
13128,336890,it
13129,374720,en
13130,374720,fr
13131,374720,de
13132,64847,ja
13133,312174,en
13134,435041,ru
13135,460822,en
13136,429200,en
13137,37991,fr
13138,37991,it
13139,37991,ru
13140,345914,en
13141,399170,en
13142,353491,en
13143,396422,es
13144,396422,en
13145,79701,ru
13146,346364,en
13147,70061,ru
13148,196649,ru
13149,91673,ru
13150,72199,ru
13151,79216,ru
13152,378236,en
13153,351460,en
13154,395834,en
13155,461634,en
13156,339692,en
13157,390043,fr
13158,390043,en
13159,390043,ru
13160,7014,xx
13161,411516,en
13162,411516,it
13163,411516,de
13164,433410,de
13165,433410,fr
13166,433410,ka
13167,28469,de
13168,460135,en
13169,343668,sv
13170,343668,en
13171,343668,it
13172,335984,en
13173,335984,fi
13174,335777,en
13175,131244,de
13176,258357,de
13177,381283,en
13178,432976,en
13179,432976,ru
13180,420707,en
13181,452830,en
13182,77557,ru
13183,337170,es
13184,337170,fr
13185,337170,en
13186,390407,en
13187,274855,en
13188,468366,en
13189,413594,ja
13190,359940,en
13191,391713,en
13192,392044,en
13193,354912,en
13194,354912,es
13195,430214,ja
13196,389015,en
13197,431819,ja
13198,103008,
13199,472424,en
13200,16275,en
13201,303854,zh
13202,303854,en
13203,303854,cn
13204,346648,en
13205,475759,en
13206,4835,fr
13207,402897,en
13208,339877,en
13209,480409,en
13210,353486,en
13211,298718,en
13212,429733,en
13213,337556,de
13214,429189,en
13215,396493,en
13216,353575,en
13217,413362,en
13218,399404,en
13219,181808,en
13220,431530,en
13221,399055,en
13222,399055,ru
13223,396371,en
13224,406997,en
13225,419680,en
13226,469019,en
13227,371638,en
13228,446354,en
13229,363444,
13230,316029,en
13231,316029,fr
13232,364689,en
13233,479269,en
13234,470616,en
13235,400617,fr
13236,400617,en
13237,482004,kw
13238,482004,en
13239,490928,en
13240,49809,en
13241,152047,en
13242,152047,fr
13243,128756,en
13244,128756,fr
13245,188763,en
13246,188763,fr
13247,24362,en
13248,300668,en
13249,485517,en
13250,124117,en
13251,487156,en
13252,34220,it
13253,400106,es
13254,400106,en
13255,399035,en
13256,488223,en
13257,432987,en
13258,494368,en
13259,406563,en
13260,31615,en
13261,121870,en
13262,445571,en
13263,336843,en
13264,399174,en
13265,399174,ja
13266,422615,en
13267,497520,en
13268,433310,en
13269,17571,en
13270,110775,nl
13271,384521,en
13272,22916,es
13273,338970,en
13274,426285,ja
13275,458737,en
13276,502616,en
13277,395990,en
13278,407451,en
13279,449176,en
13280,447332,en
13281,399360,en
13282,419831,en
13283,456750,es
13284,456750,en
13285,437557,en
13286,268896,en
13287,427641,en
13288,427641,es
13289,351286,en
13290,351286,ru
13291,260513,en
13292,383498,en
13293,348350,en
13294,490003,en
13295,424781,en
13296,363088,en
13297,483184,it
13298,458423,en
13299,455980,en
13300,297725,es
13301,297725,en
13302,447682,fr
